"","user name","statusesCount","followersCount","favoritesCount","friendsCount","url","name","created","protected","verified","screenName","location","lang","id","listedCount","followRequestSent","profileImageUrl","tweets date","tweet "
"sadquotes.67","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2017-11-19 03:54:38,"sometimes the person youd take a bullet for is behind the trigger"
"sadquotes.68","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2017-01-22 08:27:31,"sadquotes             "
"sadquotes.69","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2016-12-09 00:04:29,"even the nicest people have their limits"
"sadquotes.70","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2016-11-23 13:37:04,"tcomisfgzjsu"
"sadquotes.71","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2016-11-23 13:36:43,"loving you hurts more than missing you"
"sadquotes.72","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2016-08-15 20:41:13,"girls always expect a reply even if their last text wasnt replyable you better think of a reply or start a new conversation smh"
"sadquotes.73","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2016-07-01 21:32:25,"i thought you were different"
"sadquotes.74","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2016-06-30 03:29:05,"im tired of pretending"
"sadquotes.75","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2016-06-26 18:50:36,"one of the best feelings is when someone understands you without you having to say anything"
"sadquotes.76","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2016-06-26 05:35:51,"tcoxjcyuycag"
"sadquotes.77","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2016-06-20 23:25:04,"i always miss you until youre here"
"sadquotes.78","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2016-06-01 22:35:45,"sometimes i wanna post my feelings out but i know that the words on this screen dont mean anything to anyone"
"sadquotes.79","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2016-05-29 03:13:29,"sometimes the best way to be happy is to learn how to let go things you tried hard to hold on to that are no longer good for you"
"sadquotes.80","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2016-05-14 03:58:30,"sometimes life doesnt give you what you want not because you dont deserve it but because you deserve more"
"sadquotes.81","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2016-04-26 17:09:18,"do you ever write a really long text and about halfway through youre like you know what  they dont even care and end up deleting it"
"sadquotes.82","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2016-04-12 00:15:09,"do you ever miss someone so much but you know telling them is a bad idea"
"sadquotes.83","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2016-04-04 22:07:21,"i keep making the wrong choices"
"sadquotes.84","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2016-03-29 04:23:51,"i miss how happy i used to be"
"sadquotes.85","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2016-03-13 21:28:09,"im used to it tcoyacpmlft"
"sadquotes.86","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2016-03-09 02:10:42,"people always change after being hurt"
"sadquotes.87","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2016-02-29 12:50:57,"i wish i could turn off my feelings"
"sadquotes.88","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2016-02-25 02:12:32,"dont you dare start missing me when im sooo done missing you"
"sadquotes.89","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2016-02-09 05:24:31,"i cant believe you keep doing over and over the only thing that hurts me "
"sadquotes.90","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2016-01-25 01:04:22,"im not mad at you i just thought you actually cared"
"sadquotes.91","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2016-01-22 01:50:06,"i cant stop wondering why am i still here"
"sadquotes.92","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2015-12-30 23:33:33,"i doubt it tcocfunorq"
"sadquotes.93","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2015-12-23 23:35:03,"theres a really small line between love and hate"
"sadquotes.94","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2015-12-20 01:45:40,"say youll remember me"
"sadquotes.95","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2015-12-13 14:46:15,"jealousy means i actually give a damn about you"
"sadquotes.96","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2015-12-12 17:29:31,"i hope you find someone you can t live without and i hope you never have to know what it s like to have to try and live without them"
"sadquotes.97","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2015-12-09 01:57:55,"everything i do i do it for you"
"sadquotes.98","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2015-12-05 16:17:14,"remember how we could talk for hours now we can barely look at each other"
"sadquotes.99","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2015-12-02 02:35:47,"theres a big difference between giving up and knowing when youve had enough"
"sadquotes.100","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2015-11-30 20:19:04,"i wish my feelings had a delete button"
"sadquotes.101","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2015-11-28 18:07:31,"everybody wants happiness nobody wants pain but you cant have a rainbow without a little rain"
"sadquotes.102","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2015-11-27 19:37:44,"im really scared of being happy it never lasts"
"sadquotes.103","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2015-11-27 17:39:36,"physically mentally emotionally tired"
"sadquotes.104","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2015-11-26 16:39:23,"tell me every terrible thing you did and let me love you anyway"
"sadquotes.105","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2015-11-26 02:47:45,"my feelings oh dont worry about those nobody else does"
"sadquotes.106","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2015-11-25 16:31:59,"am i ever gonna be good enough for you"
